Version;Date_of_report;Date_of_statistics_week_start;Age_group;Hospital_admission_notification;Hospital_admission;IC_admission_notification;IC_admission
4;2024-02-14 00:30:00;2022-02-21;45-49;37;37;4;5
4;2024-02-14 00:30:00;2022-02-21;50-54;67;61;8;8
4;2024-02-14 00:30:00;2022-02-21;55-59;81;70;15;14
4;2024-02-14 00:30:00;2022-02-21;60-64;94;89;21;15
4;2024-02-14 00:30:00;2022-02-21;65-69;115;115;14;18
4;2024-02-14 00:30:00;2022-02-21;70-74;120;129;16;15
4;2024-02-14 00:30:00;2022-02-21;75-79;167;170;12;15
4;2024-02-14 00:30:00;2022-02-21;80-84;137;138;2;0
4;2024-02-14 00:30:00;2022-02-21;85-89;111;110;0;1
4;2024-02-14 00:30:00;2022-02-21;90+;52;62;0;0
4;2024-02-14 00:30:00;2022-02-21;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-02-28;0-4;64;70;0;0
4;2024-02-14 00:30:00;2022-02-28;5-9;6;13;0;0
4;2024-02-14 00:30:00;2022-02-28;10-14;4;6;0;0
4;2024-02-14 00:30:00;2022-02-28;15-19;11;10;0;0
4;2024-02-14 00:30:00;2022-02-28;20-24;23;32;2;3
4;2024-02-14 00:30:00;2022-02-28;25-29;35;37;2;2
4;2024-02-14 00:30:00;2022-02-28;30-34;49;57;5;6
4;2024-02-14 00:30:00;2022-02-28;35-39;42;50;2;1
4;2024-02-14 00:30:00;2022-02-28;40-44;38;41;4;4
4;2024-02-14 00:30:00;2022-02-28;45-49;27;25;4;3
4;2024-02-14 00:30:00;2022-02-28;50-54;46;50;4;3
4;2024-02-14 00:30:00;2022-02-28;55-59;78;96;9;6
4;2024-02-14 00:30:00;2022-02-28;60-64;95;111;10;13
4;2024-02-14 00:30:00;2022-02-28;65-69;117;124;12;10
4;2024-02-14 00:30:00;2022-02-28;70-74;125;162;14;17
4;2024-02-14 00:30:00;2022-02-28;75-79;147;174;17;16
4;2024-02-14 00:30:00;2022-02-28;80-84;146;167;1;3
4;2024-02-14 00:30:00;2022-02-28;85-89;106;152;1;1
4;2024-02-14 00:30:00;2022-02-28;90+;70;100;0;0
4;2024-02-14 00:30:00;2022-02-28;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-03-07;0-4;96;116;0;0
4;2024-02-14 00:30:00;2022-03-07;5-9;9;5;0;0
4;2024-02-14 00:30:00;2022-03-07;10-14;7;6;0;0
4;2024-02-14 00:30:00;2022-03-07;15-19;17;18;0;4
4;2024-02-14 00:30:00;2022-03-07;20-24;29;30;2;1
4;2024-02-14 00:30:00;2022-03-07;25-29;55;58;3;3
4;2024-02-14 00:30:00;2022-03-07;30-34;63;67;4;3
4;2024-02-14 00:30:00;2022-03-07;35-39;60;55;2;3
4;2024-02-14 00:30:00;2022-03-07;40-44;38;34;2;3
4;2024-02-14 00:30:00;2022-03-07;45-49;34;43;2;2
4;2024-02-14 00:30:00;2022-03-07;50-54;63;67;2;4
4;2024-02-14 00:30:00;2022-03-07;55-59;90;79;4;3
4;2024-02-14 00:30:00;2022-03-07;60-64;128;133;13;11
4;2024-02-14 00:30:00;2022-03-07;65-69;144;175;22;24
4;2024-02-14 00:30:00;2022-03-07;70-74;179;194;23;22
4;2024-02-14 00:30:00;2022-03-07;75-79;212;241;12;11
4;2024-02-14 00:30:00;2022-03-07;80-84;184;218;7;9
4;2024-02-14 00:30:00;2022-03-07;85-89;177;181;0;0
4;2024-02-14 00:30:00;2022-03-07;90+;105;107;0;0
4;2024-02-14 00:30:00;2022-03-07;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-03-14;0-4;95;77;0;0
4;2024-02-14 00:30:00;2022-03-14;5-9;6;8;0;0
4;2024-02-14 00:30:00;2022-03-14;10-14;5;7;0;0
4;2024-02-14 00:30:00;2022-03-14;15-19;10;7;4;1
4;2024-02-14 00:30:00;2022-03-14;20-24;27;23;2;2
4;2024-02-14 00:30:00;2022-03-14;25-29;44;42;2;2
4;2024-02-14 00:30:00;2022-03-14;30-34;53;55;1;1
4;2024-02-14 00:30:00;2022-03-14;35-39;38;54;1;3
4;2024-02-14 00:30:00;2022-03-14;40-44;36;49;4;6
4;2024-02-14 00:30:00;2022-03-14;45-49;43;40;5;4
4;2024-02-14 00:30:00;2022-03-14;50-54;73;59;9;8
4;2024-02-14 00:30:00;2022-03-14;55-59;88;97;9;10
4;2024-02-14 00:30:00;2022-03-14;60-64;120;113;10;13
4;2024-02-14 00:30:00;2022-03-14;65-69;224;218;20;17
4;2024-02-14 00:30:00;2022-03-14;70-74;204;209;22;23
4;2024-02-14 00:30:00;2022-03-14;75-79;266;260;17;19
4;2024-02-14 00:30:00;2022-03-14;80-84;263;254;11;10
4;2024-02-14 00:30:00;2022-03-14;85-89;218;215;2;4
4;2024-02-14 00:30:00;2022-03-14;90+;129;125;1;3
4;2024-02-14 00:30:00;2022-03-14;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-03-21;0-4;67;62;1;1
4;2024-02-14 00:30:00;2022-03-21;5-9;5;6;0;0
4;2024-02-14 00:30:00;2022-03-21;10-14;5;3;0;0
4;2024-02-14 00:30:00;2022-03-21;15-19;10;10;1;0
4;2024-02-14 00:30:00;2022-03-21;20-24;22;20;0;1
4;2024-02-14 00:30:00;2022-03-21;25-29;27;22;2;1
4;2024-02-14 00:30:00;2022-03-21;30-34;58;48;4;4
4;2024-02-14 00:30:00;2022-03-21;35-39;50;37;4;1
4;2024-02-14 00:30:00;2022-03-21;40-44;46;32;7;4
4;2024-02-14 00:30:00;2022-03-21;45-49;39;39;3;2
4;2024-02-14 00:30:00;2022-03-21;50-54;62;68;6;7
4;2024-02-14 00:30:00;2022-03-21;55-59;84;75;7;9
4;2024-02-14 00:30:00;2022-03-21;60-64;132;139;15;13
4;2024-02-14 00:30:00;2022-03-21;65-69;171;148;25;25
4;2024-02-14 00:30:00;2022-03-21;70-74;234;210;24;24
4;2024-02-14 00:30:00;2022-03-21;75-79;272;258;21;19
4;2024-02-14 00:30:00;2022-03-21;80-84;254;241;10;9
4;2024-02-14 00:30:00;2022-03-21;85-89;193;185;7;5
4;2024-02-14 00:30:00;2022-03-21;90+;140;137;2;0
4;2024-02-14 00:30:00;2022-03-21;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-03-28;0-4;53;56;0;0
4;2024-02-14 00:30:00;2022-03-28;5-9;6;3;0;0
4;2024-02-14 00:30:00;2022-03-28;10-14;3;4;0;0
4;2024-02-14 00:30:00;2022-03-28;15-19;6;4;2;2
4;2024-02-14 00:30:00;2022-03-28;20-24;16;13;3;4
4;2024-02-14 00:30:00;2022-03-28;25-29;20;15;0;0
4;2024-02-14 00:30:00;2022-03-28;30-34;30;27;1;1
4;2024-02-14 00:30:00;2022-03-28;35-39;31;27;3;3
4;2024-02-14 00:30:00;2022-03-28;40-44;20;20;1;3
4;2024-02-14 00:30:00;2022-03-28;45-49;27;22;0;1
4;2024-02-14 00:30:00;2022-03-28;50-54;53;49;6;4
4;2024-02-14 00:30:00;2022-03-28;55-59;73;64;10;7
4;2024-02-14 00:30:00;2022-03-28;60-64;113;106;15;14
4;2024-02-14 00:30:00;2022-03-28;65-69;120;117;12;12
4;2024-02-14 00:30:00;2022-03-28;70-74;176;161;15;15
4;2024-02-14 00:30:00;2022-03-28;75-79;207;188;11;10
4;2024-02-14 00:30:00;2022-03-28;80-84;199;176;9;8
4;2024-02-14 00:30:00;2022-03-28;85-89;184;166;3;4
4;2024-02-14 00:30:00;2022-03-28;90+;106;101;1;1
4;2024-02-14 00:30:00;2022-03-28;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-04-04;0-4;58;58;0;0
4;2024-02-14 00:30:00;2022-04-04;5-9;7;8;0;0
4;2024-02-14 00:30:00;2022-04-04;10-14;2;3;0;0
4;2024-02-14 00:30:00;2022-04-04;15-19;3;4;0;0
4;2024-02-14 00:30:00;2022-04-04;20-24;9;7;2;0
4;2024-02-14 00:30:00;2022-04-04;25-29;10;17;2;2
4;2024-02-14 00:30:00;2022-04-04;30-34;21;23;0;0
4;2024-02-14 00:30:00;2022-04-04;35-39;18;13;3;3
4;2024-02-14 00:30:00;2022-04-04;40-44;19;21;4;3
4;2024-02-14 00:30:00;2022-04-04;45-49;23;17;3;2
4;2024-02-14 00:30:00;2022-04-04;50-54;39;33;4;5
4;2024-02-14 00:30:00;2022-04-04;55-59;63;54;7;7
4;2024-02-14 00:30:00;2022-04-04;60-64;80;70;10;9
4;2024-02-14 00:30:00;2022-04-04;65-69;114;108;7;7
4;2024-02-14 00:30:00;2022-04-04;70-74;164;143;12;9
4;2024-02-14 00:30:00;2022-04-04;75-79;195;166;14;17
4;2024-02-14 00:30:00;2022-04-04;80-84;145;135;6;7
4;2024-02-14 00:30:00;2022-04-04;85-89;123;113;3;3
4;2024-02-14 00:30:00;2022-04-04;90+;84;66;1;1
4;2024-02-14 00:30:00;2022-04-04;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-04-11;0-4;30;35;0;0
4;2024-02-14 00:30:00;2022-04-11;5-9;6;5;0;0
4;2024-02-14 00:30:00;2022-04-11;10-14;4;2;0;0
4;2024-02-14 00:30:00;2022-04-11;15-19;4;3;0;0
4;2024-02-14 00:30:00;2022-04-11;20-24;5;6;0;0
4;2024-02-14 00:30:00;2022-04-11;25-29;17;12;0;0
4;2024-02-14 00:30:00;2022-04-11;30-34;22;12;1;1
4;2024-02-14 00:30:00;2022-04-11;35-39;13;12;1;1
4;2024-02-14 00:30:00;2022-04-11;40-44;17;8;3;2
4;2024-02-14 00:30:00;2022-04-11;45-49;17;15;5;6
4;2024-02-14 00:30:00;2022-04-11;50-54;22;25;5;7
4;2024-02-14 00:30:00;2022-04-11;55-59;37;34;3;2
4;2024-02-14 00:30:00;2022-04-11;60-64;61;55;7;8
4;2024-02-14 00:30:00;2022-04-11;65-69;91;73;9;8
4;2024-02-14 00:30:00;2022-04-11;70-74;110;80;10;9
4;2024-02-14 00:30:00;2022-04-11;75-79;113;111;12;10
4;2024-02-14 00:30:00;2022-04-11;80-84;140;116;5;3
4;2024-02-14 00:30:00;2022-04-11;85-89;99;82;3;5
4;2024-02-14 00:30:00;2022-04-11;90+;53;54;0;0
4;2024-02-14 00:30:00;2022-04-11;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-04-18;0-4;22;14;0;0
4;2024-02-14 00:30:00;2022-04-18;5-9;0;0;0;0
4;2024-02-14 00:30:00;2022-04-18;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-04-18;15-19;3;3;1;1
4;2024-02-14 00:30:00;2022-04-18;20-24;6;5;0;0
4;2024-02-14 00:30:00;2022-04-18;25-29;8;6;0;0
4;2024-02-14 00:30:00;2022-04-18;30-34;9;10;0;0
4;2024-02-14 00:30:00;2022-04-18;35-39;7;6;0;0
4;2024-02-14 00:30:00;2022-04-18;40-44;4;4;0;1
4;2024-02-14 00:30:00;2022-04-18;45-49;8;10;1;0
4;2024-02-14 00:30:00;2022-04-18;50-54;24;27;5;4
4;2024-02-14 00:30:00;2022-04-18;55-59;33;29;3;3
4;2024-02-14 00:30:00;2022-04-18;60-64;44;43;10;8
4;2024-02-14 00:30:00;2022-04-18;65-69;67;61;5;7
4;2024-02-14 00:30:00;2022-04-18;70-74;70;72;10;9
4;2024-02-14 00:30:00;2022-04-18;75-79;102;98;6;8
4;2024-02-14 00:30:00;2022-04-18;80-84;76;66;8;8
4;2024-02-14 00:30:00;2022-04-18;85-89;78;73;3;2
4;2024-02-14 00:30:00;2022-04-18;90+;54;40;0;0
4;2024-02-14 00:30:00;2022-04-18;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-04-25;0-4;13;15;0;0
4;2024-02-14 00:30:00;2022-04-25;5-9;1;2;0;0
4;2024-02-14 00:30:00;2022-04-25;10-14;1;1;0;0
4;2024-02-14 00:30:00;2022-04-25;15-19;2;2;0;0
4;2024-02-14 00:30:00;2022-04-25;20-24;3;4;0;0
4;2024-02-14 00:30:00;2022-04-25;25-29;3;2;0;0
4;2024-02-14 00:30:00;2022-04-25;30-34;7;6;0;0
4;2024-02-14 00:30:00;2022-04-25;35-39;5;5;0;0
4;2024-02-14 00:30:00;2022-04-25;40-44;4;5;1;0
4;2024-02-14 00:30:00;2022-04-25;45-49;6;9;0;1
4;2024-02-14 00:30:00;2022-04-25;50-54;22;19;2;2
4;2024-02-14 00:30:00;2022-04-25;55-59;26;28;1;2
4;2024-02-14 00:30:00;2022-04-25;60-64;32;23;8;9
4;2024-02-14 00:30:00;2022-04-25;65-69;45;35;8;4
4;2024-02-14 00:30:00;2022-04-25;70-74;72;60;8;8
4;2024-02-14 00:30:00;2022-04-25;75-79;74;56;5;4
4;2024-02-14 00:30:00;2022-04-25;80-84;63;58;2;2
4;2024-02-14 00:30:00;2022-04-25;85-89;42;41;1;0
4;2024-02-14 00:30:00;2022-04-25;90+;33;37;0;1
4;2024-02-14 00:30:00;2022-04-25;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-05-02;0-4;8;11;0;0
4;2024-02-14 00:30:00;2022-05-02;5-9;1;1;0;0
4;2024-02-14 00:30:00;2022-05-02;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-05-02;15-19;0;0;0;0
4;2024-02-14 00:30:00;2022-05-02;20-24;2;4;0;0
4;2024-02-14 00:30:00;2022-05-02;25-29;9;12;1;1
4;2024-02-14 00:30:00;2022-05-02;30-34;6;8;0;0
4;2024-02-14 00:30:00;2022-05-02;35-39;2;5;0;1
4;2024-02-14 00:30:00;2022-05-02;40-44;6;8;0;0
4;2024-02-14 00:30:00;2022-05-02;45-49;4;6;1;1
4;2024-02-14 00:30:00;2022-05-02;50-54;12;8;1;0
4;2024-02-14 00:30:00;2022-05-02;55-59;15;18;1;2
4;2024-02-14 00:30:00;2022-05-02;60-64;29;33;3;3
4;2024-02-14 00:30:00;2022-05-02;65-69;26;25;6;7
4;2024-02-14 00:30:00;2022-05-02;70-74;32;43;5;5
4;2024-02-14 00:30:00;2022-05-02;75-79;42;46;2;3
4;2024-02-14 00:30:00;2022-05-02;80-84;38;48;1;1
4;2024-02-14 00:30:00;2022-05-02;85-89;40;41;0;0
4;2024-02-14 00:30:00;2022-05-02;90+;27;25;1;0
4;2024-02-14 00:30:00;2022-05-02;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-05-09;0-4;9;9;0;0
4;2024-02-14 00:30:00;2022-05-09;5-9;0;0;0;0
4;2024-02-14 00:30:00;2022-05-09;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-05-09;15-19;0;1;0;0
4;2024-02-14 00:30:00;2022-05-09;20-24;4;1;0;0
4;2024-02-14 00:30:00;2022-05-09;25-29;7;6;2;2
4;2024-02-14 00:30:00;2022-05-09;30-34;4;6;0;0
4;2024-02-14 00:30:00;2022-05-09;35-39;10;6;3;2
4;2024-02-14 00:30:00;2022-05-09;40-44;5;5;0;0
4;2024-02-14 00:30:00;2022-05-09;45-49;10;5;2;1
4;2024-02-14 00:30:00;2022-05-09;50-54;9;9;1;0
4;2024-02-14 00:30:00;2022-05-09;55-59;17;11;4;2
4;2024-02-14 00:30:00;2022-05-09;60-64;25;20;4;5
4;2024-02-14 00:30:00;2022-05-09;65-69;27;38;2;1
4;2024-02-14 00:30:00;2022-05-09;70-74;42;31;3;1
4;2024-02-14 00:30:00;2022-05-09;75-79;51;39;5;3
4;2024-02-14 00:30:00;2022-05-09;80-84;48;37;1;1
4;2024-02-14 00:30:00;2022-05-09;85-89;43;25;2;0
4;2024-02-14 00:30:00;2022-05-09;90+;27;21;1;1
4;2024-02-14 00:30:00;2022-05-09;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-05-16;0-4;10;7;0;0
4;2024-02-14 00:30:00;2022-05-16;5-9;1;0;0;0
4;2024-02-14 00:30:00;2022-05-16;10-14;2;2;0;0
4;2024-02-14 00:30:00;2022-05-16;15-19;2;2;0;0
4;2024-02-14 00:30:00;2022-05-16;20-24;2;1;0;0
4;2024-02-14 00:30:00;2022-05-16;25-29;4;4;0;0
4;2024-02-14 00:30:00;2022-05-16;30-34;8;7;1;1
4;2024-02-14 00:30:00;2022-05-16;35-39;5;8;0;0
4;2024-02-14 00:30:00;2022-05-16;40-44;5;4;0;0
4;2024-02-14 00:30:00;2022-05-16;45-49;5;3;0;0
4;2024-02-14 00:30:00;2022-05-16;50-54;8;8;0;0
4;2024-02-14 00:30:00;2022-05-16;55-59;16;15;3;3
4;2024-02-14 00:30:00;2022-05-16;60-64;17;16;2;0
4;2024-02-14 00:30:00;2022-05-16;65-69;30;20;2;2
4;2024-02-14 00:30:00;2022-05-16;70-74;33;35;2;7
4;2024-02-14 00:30:00;2022-05-16;75-79;37;38;5;5
4;2024-02-14 00:30:00;2022-05-16;80-84;45;42;0;0
4;2024-02-14 00:30:00;2022-05-16;85-89;30;23;0;0
4;2024-02-14 00:30:00;2022-05-16;90+;23;23;0;0
4;2024-02-14 00:30:00;2022-05-16;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-05-23;0-4;4;6;0;0
4;2024-02-14 00:30:00;2022-05-23;5-9;0;1;0;0
4;2024-02-14 00:30:00;2022-05-23;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-05-23;15-19;1;1;1;1
4;2024-02-14 00:30:00;2022-05-23;20-24;1;2;0;0
4;2024-02-14 00:30:00;2022-05-23;25-29;4;5;0;0
4;2024-02-14 00:30:00;2022-05-23;30-34;3;3;0;0
4;2024-02-14 00:30:00;2022-05-23;35-39;4;7;0;0
4;2024-02-14 00:30:00;2022-05-23;40-44;2;2;0;0
4;2024-02-14 00:30:00;2022-05-23;45-49;1;3;0;0
4;2024-02-14 00:30:00;2022-05-23;50-54;8;9;1;1
4;2024-02-14 00:30:00;2022-05-23;55-59;8;14;2;2
4;2024-02-14 00:30:00;2022-05-23;60-64;11;17;2;1
4;2024-02-14 00:30:00;2022-05-23;65-69;22;24;2;3
4;2024-02-14 00:30:00;2022-05-23;70-74;19;23;7;5
4;2024-02-14 00:30:00;2022-05-23;75-79;30;32;2;0
4;2024-02-14 00:30:00;2022-05-23;80-84;25;27;1;1
4;2024-02-14 00:30:00;2022-05-23;85-89;15;21;0;0
4;2024-02-14 00:30:00;2022-05-23;90+;14;17;0;0
4;2024-02-14 00:30:00;2022-05-23;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-05-30;0-4;5;4;0;0
4;2024-02-14 00:30:00;2022-05-30;5-9;1;2;0;0
4;2024-02-14 00:30:00;2022-05-30;10-14;0;0;0;0
4;2024-02-14 00:30:00;2022-05-30;15-19;0;0;0;0
4;2024-02-14 00:30:00;2022-05-30;20-24;1;2;0;0
4;2024-02-14 00:30:00;2022-05-30;25-29;4;6;0;1
4;2024-02-14 00:30:00;2022-05-30;30-34;1;4;0;1
4;2024-02-14 00:30:00;2022-05-30;35-39;4;0;0;0
4;2024-02-14 00:30:00;2022-05-30;40-44;4;6;0;0
4;2024-02-14 00:30:00;2022-05-30;45-49;5;7;0;0
4;2024-02-14 00:30:00;2022-05-30;50-54;8;11;0;0
4;2024-02-14 00:30:00;2022-05-30;55-59;13;12;2;2
4;2024-02-14 00:30:00;2022-05-30;60-64;6;12;0;1
4;2024-02-14 00:30:00;2022-05-30;65-69;22;29;3;3
4;2024-02-14 00:30:00;2022-05-30;70-74;24;27;4;1
4;2024-02-14 00:30:00;2022-05-30;75-79;28;43;3;4
4;2024-02-14 00:30:00;2022-05-30;80-84;29;39;1;1
4;2024-02-14 00:30:00;2022-05-30;85-89;29;37;3;3
4;2024-02-14 00:30:00;2022-05-30;90+;15;19;0;0
4;2024-02-14 00:30:00;2022-05-30;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-06-06;0-4;9;17;0;0
4;2024-02-14 00:30:00;2022-06-06;5-9;1;0;0;0
4;2024-02-14 00:30:00;2022-06-06;10-14;0;1;0;0
4;2024-02-14 00:30:00;2022-06-06;15-19;1;2;0;0
4;2024-02-14 00:30:00;2022-06-06;20-24;3;5;0;0
4;2024-02-14 00:30:00;2022-06-06;25-29;7;6;1;0
4;2024-02-14 00:30:00;2022-06-06;30-34;7;6;2;1
4;2024-02-14 00:30:00;2022-06-06;35-39;1;1;0;0
4;2024-02-14 00:30:00;2022-06-06;40-44;9;10;2;3
4;2024-02-14 00:30:00;2022-06-06;45-49;7;11;0;0
4;2024-02-14 00:30:00;2022-06-06;50-54;13;18;0;1
4;2024-02-14 00:30:00;2022-06-06;55-59;15;17;4;4
4;2024-02-14 00:30:00;2022-06-06;60-64;11;24;1;2
4;2024-02-14 00:30:00;2022-06-06;65-69;19;34;4;5
4;2024-02-14 00:30:00;2022-06-06;70-74;25;38;1;3
4;2024-02-14 00:30:00;2022-06-06;75-79;43;49;1;0
4;2024-02-14 00:30:00;2022-06-06;80-84;29;48;1;3
4;2024-02-14 00:30:00;2022-06-06;85-89;35;52;1;1
4;2024-02-14 00:30:00;2022-06-06;90+;26;30;0;0
4;2024-02-14 00:30:00;2022-06-06;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-06-13;0-4;14;19;0;0
4;2024-02-14 00:30:00;2022-06-13;5-9;1;2;0;0
4;2024-02-14 00:30:00;2022-06-13;10-14;1;0;0;0
4;2024-02-14 00:30:00;2022-06-13;15-19;2;2;0;0
4;2024-02-14 00:30:00;2022-06-13;20-24;4;2;0;0
4;2024-02-14 00:30:00;2022-06-13;25-29;3;4;0;0
4;2024-02-14 00:30:00;2022-06-13;30-34;6;8;1;2
4;2024-02-14 00:30:00;2022-06-13;35-39;3;6;1;1
4;2024-02-14 00:30:00;2022-06-13;40-44;9;13;1;1
4;2024-02-14 00:30:00;2022-06-13;45-49;10;9;0;0
4;2024-02-14 00:30:00;2022-06-13;50-54;13;16;1;2
4;2024-02-14 00:30:00;2022-06-13;55-59;22;21;3;3
4;2024-02-14 00:30:00;2022-06-13;60-64;30;42;6;7
4;2024-02-14 00:30:00;2022-06-13;65-69;29;40;4;2
4;2024-02-14 00:30:00;2022-06-13;70-74;45;64;2;2
4;2024-02-14 00:30:00;2022-06-13;75-79;61;70;2;2
4;2024-02-14 00:30:00;2022-06-13;80-84;59;76;6;5
4;2024-02-14 00:30:00;2022-06-13;85-89;61;59;1;1
4;2024-02-14 00:30:00;2022-06-13;90+;34;38;1;1
4;2024-02-14 00:30:00;2022-06-13;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-06-20;0-4;29;24;0;0
4;2024-02-14 00:30:00;2022-06-20;5-9;2;1;0;0
4;2024-02-14 00:30:00;2022-06-20;10-14;1;3;0;0
4;2024-02-14 00:30:00;2022-06-20;15-19;3;4;0;0
4;2024-02-14 00:30:00;2022-06-20;20-24;7;11;2;2
4;2024-02-14 00:30:00;2022-06-20;25-29;8;10;1;1
4;2024-02-14 00:30:00;2022-06-20;30-34;13;13;2;1
4;2024-02-14 00:30:00;2022-06-20;35-39;8;12;0;0
4;2024-02-14 00:30:00;2022-06-20;40-44;8;5;0;1
4;2024-02-14 00:30:00;2022-06-20;45-49;9;10;2;2
4;2024-02-14 00:30:00;2022-06-20;50-54;14;11;2;0
4;2024-02-14 00:30:00;2022-06-20;55-59;30;43;3;5
4;2024-02-14 00:30:00;2022-06-20;60-64;43;47;6;6
4;2024-02-14 00:30:00;2022-06-20;65-69;59;66;5;5
4;2024-02-14 00:30:00;2022-06-20;70-74;66;66;4;4
4;2024-02-14 00:30:00;2022-06-20;75-79;78;109;4;6
4;2024-02-14 00:30:00;2022-06-20;80-84;89;87;1;2
4;2024-02-14 00:30:00;2022-06-20;85-89;78;90;3;3
4;2024-02-14 00:30:00;2022-06-20;90+;32;43;0;0
4;2024-02-14 00:30:00;2022-06-20;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-06-27;0-4;13;19;0;0
4;2024-02-14 00:30:00;2022-06-27;5-9;2;2;0;0
4;2024-02-14 00:30:00;2022-06-27;10-14;2;1;0;0
4;2024-02-14 00:30:00;2022-06-27;15-19;2;3;0;0
4;2024-02-14 00:30:00;2022-06-27;20-24;10;7;1;1
4;2024-02-14 00:30:00;2022-06-27;25-29;8;11;0;0
4;2024-02-14 00:30:00;2022-06-27;30-34;10;14;2;2
4;2024-02-14 00:30:00;2022-06-27;35-39;16;16;1;2
4;2024-02-14 00:30:00;2022-06-27;40-44;8;14;3;3
4;2024-02-14 00:30:00;2022-06-27;45-49;11;13;0;0
4;2024-02-14 00:30:00;2022-06-27;50-54;18;24;1;1
4;2024-02-14 00:30:00;2022-06-27;55-59;38;34;4;3
4;2024-02-14 00:30:00;2022-06-27;60-64;49;46;3;2
4;2024-02-14 00:30:00;2022-06-27;65-69;71;78;1;6
4;2024-02-14 00:30:00;2022-06-27;70-74;86;99;5;5
4;2024-02-14 00:30:00;2022-06-27;75-79;101;121;5;7
4;2024-02-14 00:30:00;2022-06-27;80-84;103;118;1;2
4;2024-02-14 00:30:00;2022-06-27;85-89;64;83;0;0
4;2024-02-14 00:30:00;2022-06-27;90+;55;57;0;0
4;2024-02-14 00:30:00;2022-06-27;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-07-04;0-4;29;40;0;0
4;2024-02-14 00:30:00;2022-07-04;5-9;0;2;0;0
4;2024-02-14 00:30:00;2022-07-04;10-14;1;0;0;0
4;2024-02-14 00:30:00;2022-07-04;15-19;5;2;1;1
4;2024-02-14 00:30:00;2022-07-04;20-24;6;8;0;0
4;2024-02-14 00:30:00;2022-07-04;25-29;13;13;1;2
4;2024-02-14 00:30:00;2022-07-04;30-34;15;15;1;1
4;2024-02-14 00:30:00;2022-07-04;35-39;6;13;0;0
4;2024-02-14 00:30:00;2022-07-04;40-44;10;16;1;0
4;2024-02-14 00:30:00;2022-07-04;45-49;11;19;2;2
4;2024-02-14 00:30:00;2022-07-04;50-54;20;25;1;2
4;2024-02-14 00:30:00;2022-07-04;55-59;30;37;1;2
4;2024-02-14 00:30:00;2022-07-04;60-64;53;64;5;6
4;2024-02-14 00:30:00;2022-07-04;65-69;78;83;9;10
4;2024-02-14 00:30:00;2022-07-04;70-74;95;101;7;8
4;2024-02-14 00:30:00;2022-07-04;75-79;120;113;10;10
4;2024-02-14 00:30:00;2022-07-04;80-84;123;131;7;6
4;2024-02-14 00:30:00;2022-07-04;85-89;100;108;1;1
4;2024-02-14 00:30:00;2022-07-04;90+;57;54;0;1
4;2024-02-14 00:30:00;2022-07-04;Unknown;0;0;0;0
4;2024-02-14 00:30:00;2022-07-11;0-4;36;38;0;0
4;2024-02-14 00:30:00;2022-07-11;5-9;5;7;0;0
4;2024-02-14 00:30:00;2022-07-11;10-14;2;1;0;0
4;2024-02-14 00:30:00;2022-07-11;15-19;0;1;0;0
4;2024-02-14 00:30:00;2022-07-11;20-24;12;12;0;0
4;2024-02-14 00:30:00;2022-07-11;25-29;13;18;2;1
4;2024-02-14 00:30:00;2022-07-11;30-34;24;27;2;5
4;2024-02-14 00:30:00;2022-07-11;35-39;16;11;0;0
4;2024-02-14 00:30:00;2022-07-11;40-44;18;13;2;4
4;2024-02-14 00:30:00;2022-07-11;45-49;21;20;0;0
4;2024-02-14 00:30:00;2022-07-11;50-54;29;26;2;1
4;2024-02-14 00:30:00;2022-07-11;55-59;44;42;2;2
4;2024-02-14 00:30:00;2022-07-11;60-64;62;65;5;5
4;2024-02-14 00:30:00;2022-07-11;65-69;69;80;9;5
4;2024-02-14 00:30:00;2022-07-11;70-74;120;113;9;7
4;2024-02-14 00:30:00;2022-07-11;75-79;150;157;10;11
4;2024-02-14 00:30:00;2022-07-11;80-84;128;146;3;4
4;2024-02-14 00:30:00;2022-07-11;85-89;109;105;2;1
